	RR	Timestamp	écart		moyenne	min	max	mode	écart-type	durée	somme RR	max écart tmsp	écart-type tmsp	25e centile	50e centile	75e centile	RR/durée	durée (min)	état	deconnexion
3387	848	1623390941111	0	11/06/2021 07:55																
3388	793	1623390942065	954	11/06/2021 07:55																
3389	610	1623390943031	966	11/06/2021 07:55																
3390	998	1623390944016	985	11/06/2021 07:55																
3391	734	1623390944016	0	11/06/2021 07:55																
3392	1048	1623390946001	1985	11/06/2021 07:55																
3393	562	1623390946001	0	11/06/2021 07:55																
3394	848	1623390946956	955	11/06/2021 07:55																
3395	582	1623390947946	990	11/06/2021 07:55																
3396	683	1623390948906	960	11/06/2021 07:55																
3397	1238	1623390949903	997	11/06/2021 07:55																
3398	603	1623390949903	0	11/06/2021 07:55																
3399	878	1623390950856	953	11/06/2021 07:55																
3400	951	1623390951848	992	11/06/2021 07:55																
3401	557	1623390952836	988	11/06/2021 07:55																
3402	651	1623390952836	0	11/06/2021 07:55																
3403	417	1623390953795	959	11/06/2021 07:55																
3404	844	1623390954785	990	11/06/2021 07:55																
3405	773	1623390955775	990	11/06/2021 07:55																
3406	742	1623390955775	0	11/06/2021 07:55																
3407	777	1623390956736	961	11/06/2021 07:55																
3408	594	1623390956736	0	11/06/2021 07:55																
3409	827	1623390957725	989	11/06/2021 07:55																
3410	727	1623390958716	991	11/06/2021 07:55																
3411	573	1623390959675	959	11/06/2021 07:56																
3412	912	1623390960667	992	11/06/2021 07:56																
3413	683	1623390960667	0	11/06/2021 07:56																
3414	606	1623390961655	988	11/06/2021 07:56																
3415	796	1623390962616	961	11/06/2021 07:56																
3416	607	1623390962616	0	11/06/2021 07:56																
3417	790	1623390963605	989	11/06/2021 07:56																
3418	406	1623390964566	961	11/06/2021 07:56																
3419	584	1623390964566	0	11/06/2021 07:56																
3420	592	1623390965556	990	11/06/2021 07:56																
3421	415	1623390965556	0	11/06/2021 07:56																
3422	592	1623390966547	991	11/06/2021 07:56																
3423	412	1623390966547	0	11/06/2021 07:56																
3424	420	1623390967505	958	11/06/2021 07:56																
3425	1362	1623390968496	991	11/06/2021 07:56																
3426	1071	1623390970447	1951	11/06/2021 07:56																
3427	1127	1623390970447	0	11/06/2021 07:56																
3428	604	1623390971435	988	11/06/2021 07:56																
3429	621	1623390972395	960	11/06/2021 07:56																
3430	906	1623390972395	0	11/06/2021 07:56																
3431	468	1623390973385	990	11/06/2021 07:56																
3432	494	1623390973385	0	11/06/2021 07:56																
3433	970	1623390974377	992	11/06/2021 07:56																
3434	808	1623390976326	1949	11/06/2021 07:56																
3435	1638	1623390977316	990	11/06/2021 07:56																
3436	562	1623390978278	962	11/06/2021 07:56																
3437	949	1623390979265	987	11/06/2021 07:56																
3438	746	1623390979266	1	11/06/2021 07:56																
3439	772	1623390980225	959	11/06/2021 07:56																
3440	540	1623390981216	991	11/06/2021 07:56																
3441	408	1623390981216	0	11/06/2021 07:56																
3442	1416	1623390983166	1950	11/06/2021 07:56																
3443	1152	1623390984156	990	11/06/2021 07:56																
3444	997	1623390985146	990	11/06/2021 07:56																
3445	1002	1623390986109	963	11/06/2021 07:56																
3446	671	1623390986109	0	11/06/2021 07:56																
3447	540	1623390987096	987	11/06/2021 07:56																
3448	437	1623390987097	1	11/06/2021 07:56																
3449	596	1623390988090	993	11/06/2021 07:56																
3450	501	1623390988090	0	11/06/2021 07:56																
3451	497	1623390989093	1003	11/06/2021 07:56																
3452	423	1623390989093	0	11/06/2021 07:56																
3453	731	1623390990045	952	11/06/2021 07:56																
3454	1220	1623390990999	954	11/06/2021 07:56																
3455	559	1623390991989	990	11/06/2021 07:56																
3456	571	1623390992960	971	11/06/2021 07:56																
3457	741	1623390992960	0	11/06/2021 07:56																
3458	767	1623390993958	998	11/06/2021 07:56																
3459	514	1623390995076	1118	11/06/2021 07:56																
3460	1367	1623390995892	816	11/06/2021 07:56																
3461	1618	1623390997875	1983	11/06/2021 07:56																
3462	1868	1623390999824	1949	11/06/2021 07:56																
3463	733	1623390999824	0	11/06/2021 07:56																
3464	998	1623391000812	988	11/06/2021 07:56																
3465	1050	1623391001775	963	11/06/2021 07:56																
3466	917	1623391002794	1019	11/06/2021 07:56																
3467	733	1623391003754	960	11/06/2021 07:56																
3468	411	1623391003754	0	11/06/2021 07:56																
3469	336	1623391004714	960	11/06/2021 07:56																
3470	377	1623391004714	0	11/06/2021 07:56																
3471	633	1623391005707	993	11/06/2021 07:56																
3472	557	1623391006665	958	11/06/2021 07:56																
3473	836	1623391006665	0	11/06/2021 07:56																
3474	1093	1623391008615	1950	11/06/2021 07:56																
3475	432	1623391008615	0	11/06/2021 07:56																
3476	621	1623391009606	991	11/06/2021 07:56																
3477	582	1623391009606	0	11/06/2021 07:56																
3478	842	1623391010596	990	11/06/2021 07:56																
3479	656	1623391011556	960	11/06/2021 07:56																
3480	695	1623391011556	0	11/06/2021 07:56																
3481	1414	1623391013536	1980	11/06/2021 07:56																
3482	933	1623391014497	961	11/06/2021 07:56																
3483	875	1623391015486	989	11/06/2021 07:56																
3484	833	1623391016447	961	11/06/2021 07:56																
3485	965	1623391016447	0	11/06/2021 07:56																
3486	598	1623391017436	989	11/06/2021 07:56																
3487	487	1623391018426	990	11/06/2021 07:56																
3488	466	1623391018426	0	11/06/2021 07:56																
3489	1219	1623391019386	960	11/06/2021 07:56																
3490	407	1623391020379	993	11/06/2021 07:57																
3491	1500	1623391021336	957	11/06/2021 07:57																
3492	1235	1623391022327	991	11/06/2021 07:57																
3493	447	1623391023316	989	11/06/2021 07:57																
3494	893	1623391024278	962	11/06/2021 07:57																
3495	1353	1623391025267	989	11/06/2021 07:57																
3496	754	1623391026227	960	11/06/2021 07:57																
3497	1230	1623391028209	1982	11/06/2021 07:57																
3498	1947	1623391030157	1948	11/06/2021 07:57																
3499	1523	1623391031147	990	11/06/2021 07:57																
3500	807	1623391032114	967	11/06/2021 07:57																
3501	1618	1623391033114	1000	11/06/2021 07:57																
3502	637	1623391034057	943	11/06/2021 07:57																
3503	628	1623391035047	990	11/06/2021 07:57																
3504	1175	1623391036039	992	11/06/2021 07:57																
3505	608	1623391036997	958	11/06/2021 07:57																
3506	977	1623391036997	0	11/06/2021 07:57																
3507	583	1623391037987	990	11/06/2021 07:57																
3508	1202	1623391038977	990	11/06/2021 07:57																
3509	574	1623391039938	961	11/06/2021 07:57																
3510	1206	1623391040940	1002	11/06/2021 07:57																
3511	734	1623391041887	947	11/06/2021 07:57																
3512	1777	1623391043929	2042	11/06/2021 07:57																
3513	918	1623391044827	898	11/06/2021 07:57																
3514	551	1623391044827	0	11/06/2021 07:57																
3515	895	1623391045817	990	11/06/2021 07:57																
3516	468	1623391046778	961	11/06/2021 07:57																
3517	502	1623391046778	0	11/06/2021 07:57																
3518	570	1623391047768	990	11/06/2021 07:57																
3519	962	1623391048757	989	11/06/2021 07:57																
3520	968	1623391049717	960	11/06/2021 07:57																
3521	439	1623391049717	0	11/06/2021 07:57																
3522	485	1623391049717	0	11/06/2021 07:57																
3523	562	1623391050707	990	11/06/2021 07:57																
3524	507	1623391051700	993	11/06/2021 07:57																
3525	543	1623391051700	0	11/06/2021 07:57																
3526	643	1623391052657	957	11/06/2021 07:57																
3527	602	1623391052657	0	11/06/2021 07:57																
3528	590	1623391053647	990	11/06/2021 07:57																
3529	503	1623391054637	990	11/06/2021 07:57																
3530	628	1623391054637	0	11/06/2021 07:57																
3531	1143	1623391055598	961	11/06/2021 07:57																
3532	525	1623391056587	989	11/06/2021 07:57																
3533	1181	1623391057547	960	11/06/2021 07:57																
3534	683	1623391058537	990	11/06/2021 07:57																
3535	427	1623391058537	0	11/06/2021 07:57																
3536	534	1623391059529	992	11/06/2021 07:57																
3537	701	1623391059529	0	11/06/2021 07:57																
3538	445	1623391060487	958	11/06/2021 07:57																
3539	539	1623391060487	0	11/06/2021 07:57																
3540	591	1623391061477	990	11/06/2021 07:57																
3541	1752	1623391063428	1951	11/06/2021 07:57																
3542	998	1623391064417	989	11/06/2021 07:57																
3543	597	1623391065377	960	11/06/2021 07:57																
3544	565	1623391065377	0	11/06/2021 07:57																
3545	475	1623391066366	989	11/06/2021 07:57																
3546	818	1623391067358	992	11/06/2021 07:57																
3547	559	1623391067359	1	11/06/2021 07:57																
3548	837	1623391068317	958	11/06/2021 07:57																
3549	737	1623391069307	990	11/06/2021 07:57																
3550	635	1623391069307	0	11/06/2021 07:57																
3551	494	1623391070267	960	11/06/2021 07:57																
3552	862	1623391071258	991	11/06/2021 07:57																
3553	1081	1623391072247	989	11/06/2021 07:57																
3554	757	1623391072247	0	11/06/2021 07:57																
3555	574	1623391073207	960	11/06/2021 07:57																
3556	1278	1623391074197	990	11/06/2021 07:57																
3557	872	1623391075159	962	11/06/2021 07:57																
3558	1027	1623391076177	1018	11/06/2021 07:57																
3559	505	1623391077137	960	11/06/2021 07:57																
3560	446	1623391077137	0	11/06/2021 07:57																
3561	500	1623391078097	960	11/06/2021 07:57																
3562	556	1623391078097	0	11/06/2021 07:57																
3563	730	1623391079093	996	11/06/2021 07:57																
3564	970	1623391080083	990	11/06/2021 07:58																
3565	478	1623391081039	956	11/06/2021 07:58																
3566	737	1623391081039	0	11/06/2021 07:58																
3567	1097	1623391082990	1951	11/06/2021 07:58																
3568	633	1623391082990	0	11/06/2021 07:58																
3569	476	1623391083976	986	11/06/2021 07:58																
3570	713	1623391083976	0	11/06/2021 07:58																
3571	551	1623391084966	990	11/06/2021 07:58																
3572	639	1623391085926	960	11/06/2021 07:58																
3573	992	1623391085926	0	11/06/2021 07:58																
3574	457	1623391086919	993	11/06/2021 07:58																
3575	561	1623391087876	957	11/06/2021 07:58																
3576	639	1623391087876	0	11/06/2021 07:58																
3577	571	1623391088866	990	11/06/2021 07:58																
3578	659	1623391088866	0	11/06/2021 07:58																
3579	1006	1623391090818	1952	11/06/2021 07:58																
3580	756	1623391090818	0	11/06/2021 07:58																
3581	430	1623391091806	988	11/06/2021 07:58																
3582	585	1623391091806	0	11/06/2021 07:58																
3583	583	1623391092766	960	11/06/2021 07:58																
3584	979	1623391093756	990	11/06/2021 07:58																
3585	1786	1623391095707	1951	11/06/2021 07:58																
3586	540	1623391095707	0	11/06/2021 07:58																
3587	697	1623391096696	989	11/06/2021 07:58																
3588	612	1623391097686	990	11/06/2021 07:58																
3589	1097	1623391098648	962	11/06/2021 07:58																
3590	1164	1623391099636	988	11/06/2021 07:58																
3591	448	1623391099636	0	11/06/2021 07:58																
